nll,pi_aa,pi_cc,pi_gg,pi_tt,pi_ac,pi_ag,pi_at,pi_cg,pi_ct,pi_gt,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23
27707.60042090277,0.085006,0.044905,0.044001,0.080823,0.123,0.121927,0.17017300000000002,0.08483,0.12137300000000001,0.12396199999999999,1.9260802724331132,0.6943214454129127,7.1712209364617205,5.975317170124738,1.913442602461736,11.975404325804071,0.3492262921528492,1.9570635868368242,2.9881722562559325,8.487055371767845,11.398237898267002,1.4437289668459339,0.9693596977382305,5.210589700045004,0.703477331745002,6.479611365931383,0.9603633363042848,2.4608071865237053,5.8891206222483214,1.0559292847420496,0.08576085577615085,1.0631301163576017,8.3165675615479,0.717673703735148
27057.631084080054,0.088164,0.039476,0.040901,0.085654,0.117262,0.122393,0.174359,0.08443200000000001,0.119279,0.12808,2.397811267123146,0.19056855709860823,8.339021750707833,6.28936059723696,3.6204723215423464,15.238404377626663,0.4132703953146125,4.128149697579977,1.55373308268967,8.17320938537339,10.229638396924019,1.6991443023314714,1.1545003149267923,5.136608775594869,0.20824467877668545,5.169960969847874,1.6485011845026543,2.7812203676581313,4.888051703241139,1.689488547752813,0.09183759606033383,0.6205449624438474,6.0868642595622,1.0852426818253773
27406.020347529535,0.084696,0.043066,0.03911,0.092173,0.116993,0.122978,0.173933,0.08118500000000001,0.12124599999999999,0.12462000000000001,1.7290134747416972,0.3684760181883973,8.48062979939669,4.794780885959287,4.396963749597495,15.409492084279563,0.4025599052045998,3.585020858885482,3.4903495122970822,8.245584998867843,9.9514080387399,2.0097224413234414,1.065583994423786,6.297479180862844,0.6067476840232712,3.244823581669156,1.0759242894912047,1.5420858465791365,5.28614046891131,1.4504256899699957,0.17578198810592027,1.1693522488384698,6.443051808525831,0.7609314882321986
27565.14086753498,0.085315,0.037414,0.044362,0.088473,0.122012,0.118755,0.17152299999999998,0.083567,0.125694,0.122885,2.8563113729142082,0.728652159515507,7.376687856687279,4.491791738405922,2.983661492702247,12.755723648747894,0.3536134896150101,5.449666749008025,3.0132497782444125,8.79436600804499,10.972458396072074,1.8839486716787437,1.2779248420926685,5.7821667518172335,0.18591318969358467,4.4989063495050425,1.3715859969111728,2.619453883988389,5.118503889568846,0.7742538469252647,0.17744003524764768,2.124215205970828,5.433823012847532,0.8466377030142895
27729.6960825719,0.083517,0.045785,0.041593,0.085681,0.11835,0.12148700000000001,0.17535699999999999,0.082927,0.119391,0.125912,3.3138941360357066,0.35484606705610167,7.057431073406483,2.6873787852493733,1.8867466253497196,13.545790292246814,9.997455527452931e-11,2.442238571145803,2.0604441364144535,7.047201891894455,10.521793901265028,1.4982063831140604,0.8746892288620588,4.786423813351797,0.37130564354092255,5.369774648149648,1.2703625247289763,2.669843556811316,6.240323216784024,0.8523905656546152,0.24330774377998415,1.9690638188787581,10.938843542518866,1.1870092952825837
27050.286169079074,0.080977,0.041231,0.041529,0.095204,0.113285,0.121161,0.173875,0.08362800000000001,0.127928,0.12118200000000001,1.770187993728408,0.6298146061516872,10.033357056446969,3.8731021640790395,3.5608409649570145,15.2972344079953,0.417163682819738,4.274632155165163,3.658280248077892,7.1640423742544215,11.57436712334523,0.5322791039233514,0.4388356347856408,5.896622943264814,0.43096349593424077,2.8156705310770254,0.873603557258597,2.0013380898699262,5.430235746925293,2.019865006029335,0.18994585183436885,0.7658581754495395,7.442798206478112,0.3986611995310111
27744.130929465475,0.086189,0.036706,0.040701,0.089409,0.123485,0.12016299999999999,0.176226,0.081608,0.12368199999999999,0.12183100000000001,1.3008186242494766,0.33720615748528504,6.3503572978660925,4.980179139366321,2.2987534493448707,18.807536728091353,0.3526245743219764,2.623817450615714,3.4882771127999024,7.755177749849927,12.183037201010777,2.729738599738674,0.9441060964112857,5.536564202900842,0.1740724398767055,5.016686547297619,0.9898378024648143,2.497701787093313,5.495134363669987,1.1217841991761672,0.16134023592874394,0.8657950879186268,6.623846104628236,1.0421807832745693
27491.27239601067,0.083117,0.038503,0.046016,0.090489,0.1222,0.121278,0.181251,0.084225,0.11705199999999999,0.115869,2.955969008090807,0.5672835731559126,5.388513628735082,3.5894346928305088,6.959789743934083,16.004492867726004,1.0001496356030772e-10,5.3103675492464,2.138868085352184,7.353659506945991,10.171271484522952,1.612392134678293,1.1410850225816698,5.0782432280187075,0.1800859543103515,6.350293470541918,0.7714334269230609,1.8317390688452881,5.908162181867085,1.5059063884626607,0.2674632829576553,1.3370433169445313,8.015237583233107,1.808094264384167
27299.006278884543,0.088098,0.03934,0.0431,0.085941,0.116039,0.11547,0.174561,0.08638699999999999,0.12822,0.122844,2.2871563701434208,0.38453301198983797,8.01807693034558,5.07241563268363,4.5686623174855905,14.678271000893385,0.7772388025088729,2.552531672055699,3.973229790065542,7.597611323744365,8.920476984274236,1.4767924623683273,1.0166796059732572,5.329957276430186,9.999999333193837e-11,5.668331212050376,1.2683499929597406,1.7513970440406317,5.412626188554905,1.2291939346049197,0.08922868505018008,1.219199209089051,7.95027854832366,1.356680755453683
27499.231013645316,0.090468,0.039408,0.046883,0.088044,0.120141,0.113695,0.173112,0.082319,0.126227,0.119703,3.802820777142841,1.0001444333032125e-10,6.143575343914862,3.1556421131248964,2.807620224725274,14.58835953708137,0.7059004835253283,1.9537953831697545,1.677994249478321,9.820012216203871,12.308868667402402,1.417648179147456,1.091889221386735,5.257608552630893,0.5722104851947912,4.977948661966118,0.19081193056555357,1.411694987246615,6.07306423398261,1.2949363267613205,0.18226051106780428,1.4395848923239232,7.596742026473996,1.111126302273391
27536.80199119389,0.086183,0.0401,0.040099,0.094025,0.11822,0.115328,0.183082,0.08147299999999999,0.117087,0.12440300000000001,1.7919706014960655,0.5545958934939348,6.8981672090315795,4.964975091542713,3.8828408265145407,15.500731399891977,0.396792971476947,2.74508597463231,2.9794948725483175,6.6118465554515184,11.714059418464737,1.5650369895085765,1.0787198062393655,5.237394044270616,0.3839006944139636,6.098869420348886,0.7776301258927181,1.3652810956600103,5.523226136403382,2.1405724958805403,0.40318740617391685,1.7425150286571542,6.330904901404848,0.7621256933749928
27476.836300391893,0.086894,0.040516,0.041804,0.091138,0.119242,0.116706,0.174485,0.084309,0.11992,0.12498600000000001,2.51486968070438,0.367757307567095,7.760818267547523,2.319628784335597,2.711156576408233,18.226689811698034,0.3789272649601244,3.1327821007865775,3.9152882752362332,5.859281709735941,11.827495611127826,0.980018759091779,1.0748102187935724,5.198662944799974,1.000008422472269e-10,6.525797018637547,0.36536003860154137,1.7051476908677563,5.2366465011256755,1.6890886832607144,0.08514531262550945,1.6625150405399827,8.424701594268864,1.117332773735043
27558.76283040927,0.085098,0.042308,0.042402,0.090886,0.118734,0.119046,0.18009,0.07800199999999999,0.119555,0.12387899999999999,4.2542989710293915,0.5529355214002651,8.457216561860486,2.2244813865553374,4.457155803579592,10.946764176140883,0.7320913314753349,3.405320296808827,3.17734687900726,7.950369566924543,8.913787825290845,2.802007965664663,0.6522834878077945,4.503695892415069,1.0012681599433926e-10,5.643863687754987,1.4546756471586528,0.999093708621438,6.290835728437404,1.4523097011859474,0.08452574908982645,0.986674349938736,8.074682399928536,0.7504454190357719
27332.913584630795,0.088706,0.039951,0.043317,0.091798,0.11538599999999999,0.125118,0.169602,0.08165900000000001,0.11815700000000001,0.126306,6.585803242474119,0.8658740852245735,6.251844393099018,2.954778743652617,5.538627011289927,5.873802358221314,3.6831547513562306,5.079588758762549,5.118090234550977,4.746105253146021,4.575436080986483,3.432273739064658,6.373604479652027,1.9771667481235247,0.5378557576318483,4.259359817783576,1.6478877199586976,2.8359312973225412,3.823331293321669,0.7952578322622463,1.303611569986877,6.469155063417007,6.251408936601244,3.436856679964386
26905.644033175624,0.083993,0.040285,0.045193,0.09085,0.11540500000000001,0.124832,0.174412,0.082805,0.122331,0.119894,3.566830810149502,9.992063764849929e-11,6.642320737707223,4.61631294616523,1.278103298288213,19.597742968657887,1.1368964936568944,3.4532897259614144,4.787918691071778,7.752745164253535,10.670893449436642,1.5902421051945193,1.1915046510424685,5.670512969202813,0.45544065692201546,4.8887731567904575,1.184675487016587,2.9335448421572465,4.335579530094956,1.104284966646424,9.992063764849929e-11,0.8526210422972796,6.706595090919757,1.1808634326835328
27237.59088174909,0.088599,0.038987,0.043093,0.088916,0.118395,0.125879,0.172993,0.084494,0.117817,0.120827,3.812643731698075,0.5268885880941607,6.781541772744769,4.670833066870875,2.270235219409716,17.853513376857208,0.7235055745553018,2.1202191309199203,1.4910652090935124,6.593245969960239,11.902321680995488,1.838801282969318,0.7914662713306704,5.211618422777731,0.2009721561472744,7.635051582439225,0.6335849764331866,1.2915682085913591,5.07325578466763,1.45574922925587,0.284891716855037,1.18893796238087,7.536413895364873,1.245582593930763
27246.250016405225,0.082193,0.036313,0.043508,0.092601,0.123998,0.119887,0.178157,0.082198,0.118344,0.122801,2.4860384995897324,0.39546281200450356,7.458770313533994,3.8934315232855514,3.9044292110969887,16.181880977994034,0.378510158511171,3.746594869356464,2.2345700242369206,8.196932223654677,8.855258901257626,2.9502638865538873,1.3255638652659667,4.8939335596391205,0.5718594600133462,6.299236509730098,0.7341713984805008,1.597976131835649,5.3354186725884,1.026822353921284,0.27018470295560937,1.8358218490756744,7.962874391268927,0.538737074051446
27229.66928989335,0.083788,0.040351,0.040618,0.094188,0.115319,0.117918,0.179937,0.081479,0.122112,0.12429000000000001,2.860051114548506,0.5996855706795431,8.290599251623792,3.764782035375933,2.94153392808758,13.58414704633868,1.0004180090536547e-10,7.243489670858453,1.5810359049668576,7.021867773961547,9.575545495615012,1.8651824229717473,0.7228335673093442,6.184736162901784,0.4215869507826859,4.777084724552334,0.8338112490759412,1.6470131138395423,5.959923554618733,1.3605921501751916,0.17628491460052317,0.9977531819273026,7.152067313760983,1.1821092999941976
27777.02774951129,0.088205,0.039527,0.042696,0.089192,0.117715,0.12080199999999999,0.17291600000000001,0.080701,0.11863699999999999,0.129609,3.4106196539376663,0.5008775801174291,8.249155756373783,3.0035163733472006,3.2443830245249994,17.266936282532523,1.017550673416004,1.540999767009085,2.570667120249128,6.789987793708255,10.689646432339341,0.9287316483749296,1.2437736985194392,5.328138237959411,0.18964232599780195,4.463607527536697,1.191266011289156,2.0139664032570592,4.8989799176509825,1.299712269027723,0.5589292752222921,2.036466928736174,8.46797820979772,1.0425118733618766
27666.550203286522,0.086887,0.043633,0.040092,0.085011,0.119122,0.121887,0.17600500000000002,0.083897,0.1174,0.126066,3.182814520953978,0.3438189145864344,9.23063602582463,2.812270966210021,4.877825431272256,14.005182507320422,0.7395236962450196,3.073127496976188,4.959823524430552,7.22307118290183,8.782263512453865,1.3610838658399493,1.2469573619410204,3.9112882039045536,0.36380000182527683,6.582457262487277,0.7537241401290512,1.7750165277485535,5.070733683462283,1.6591529602544395,0.4090950296121549,0.9102541861878019,9.383055582287675,0.6154558677586399
27572.85866378115,0.084396,0.040503,0.045098,0.091175,0.11688799999999999,0.12079799999999999,0.17451899999999998,0.081693,0.120918,0.124012,2.2595761658614113,0.9144309052183278,7.21042444384341,2.380892370915233,3.3118342394860623,19.62536228313521,0.6842872529416637,3.526359088091075,2.987781438380115,6.820305020479996,10.013828436128138,2.639203871290901,0.6596538184862072,5.945679537987843,0.39089574704926616,4.874972680596979,0.8812424261761395,1.6884580686393262,5.230691452285513,1.592915912780047,0.2586903503005244,0.9422348748678895,8.218816477400017,0.8688649314364022
27681.861538242934,0.087081,0.039723,0.043103,0.088586,0.122138,0.122493,0.181645,0.083424,0.115512,0.11629500000000001,3.174433761846478,0.4994207641664499,7.498498063083284,4.489415495169872,2.6961080485055895,14.69842962338561,1.0276609971608677,1.0074457079910153,3.56278769939967,6.451987923800566,14.257817137402666,1.5824311787293392,0.4775765542494561,5.1010300345328625,0.17546299504124346,5.491795724210618,0.8861597611295122,1.0526486373282893,6.032955012289946,1.3759348292296998,0.16857749582321477,1.3048940947144623,7.0611036261865765,1.6156359525131037
26884.992687900736,0.083811,0.037105,0.041207,0.088924,0.11763,0.12449199999999999,0.17919200000000002,0.08361199999999999,0.119648,0.12437899999999999,2.725295647850735,1.0000127207602333e-10,9.150676853533627,2.3614236576496634,2.5813888274381718,11.99927611906858,0.8009610187046128,1.2034059216131696,4.054043429423493,9.182682724538054,10.223372786971016,1.8919641905991935,0.4234880531116511,5.950293963038965,0.4219483495323031,4.140890624967459,0.7467183903696784,2.012259734254684,5.241105678702465,1.166574051202929,0.18439653978056703,1.6713064540357454,8.851743961894055,0.5617132951692927
27137.392614481454,0.084475,0.035227,0.043297,0.088993,0.12301100000000001,0.12182899999999999,0.171927,0.077901,0.129,0.12434,2.3159544833099646,0.38841879551263037,7.375922811967827,3.1035511714970547,3.47368888215654,19.06126478997907,0.37869986902665215,1.7313090860552407,3.6631883646331516,7.491863230491819,12.689638467063224,2.3113004506075567,1.3116525627507563,6.092196470717298,0.20247184168778612,3.735806074867223,1.225700956723942,1.6869297925567355,4.863371011741659,0.8098811008483381,0.18699478802786268,0.9842072772568832,7.935826516675881,0.4973480059362814
27110.825078195023,0.087798,0.040008,0.038602,0.094636,0.117483,0.116577,0.176935,0.07811599999999999,0.1215,0.128345,3.2729586301749047,1.0001372209269146e-10,6.676449645930413,3.8375817631713582,2.4957505829360707,15.430067476507306,1.3334058458240041,3.231664698559745,4.8589836267650615,7.64523776938189,10.283735260734673,0.9761537886006205,1.6056237656866779,6.724392643164826,1.0001372209269146e-10,3.925659004308594,0.5799357050532709,2.6357990907176445,6.542554089814326,1.211623633825132,0.26300439871527725,2.3156099440435334,5.399033119916334,0.25393254095943385
27195.46438886519,0.083608,0.041239,0.04591,0.092906,0.119033,0.12268500000000002,0.166931,0.07919499999999999,0.117295,0.13119799999999998,2.0238404630289586,1.0014095860307046e-10,9.370619136109989,5.318819432258981,3.6621788114702483,19.128359306534968,0.35279455640923485,3.2882224915718132,1.3398741795956421,6.543456270083128,10.797762353738229,1.819670763280512,1.378217064732022,4.7998640168997095,0.4286387569847533,6.1036548130227875,0.6904136741717549,1.8713241828253593,4.89009045501384,1.442798762544085,0.09157812687718721,1.0830269126556569,7.782535369422579,1.1803437340497482
27243.966345318568,0.087978,0.038292,0.0457,0.092535,0.116064,0.119891,0.172717,0.081599,0.121915,0.123309,2.8434384933844354,0.8203904537371001,8.061326579643934,4.790119480510537,2.5694539866886794,11.662082573800102,0.7417667821226945,2.165603933291265,2.148816568611416,6.95445893021628,8.729611044402592,1.3675221475422856,0.6166437520509596,5.85139513340743,0.2570996751923151,5.058093066603624,1.3892322683645575,1.9575835884902208,7.173234600959785,1.4953578274254014,0.32779254530010965,1.371888510703273,8.213255575509066,1.1951026811108179
27399.403009376023,0.085304,0.038994,0.044195,0.091693,0.11891399999999999,0.117091,0.172784,0.083121,0.122905,0.124999,2.8304081451483825,0.6505421870482019,7.508415146910672,2.1010410209463006,2.591069425527761,11.81151211578974,0.9993029201702466,2.854560200486261,2.2457816084617397,8.610051618073854,9.242515208575664,1.8027192263866327,1.0316064902331648,5.876566841583816,0.3992647367204245,4.530465136823608,0.9481493709315417,2.9331980732092426,7.730461002485234,1.0960035938189099,0.2621990166563281,1.4399322789020073,6.563467588837365,0.7873777535700159
27229.041119789166,0.08922,0.038496,0.043408,0.089784,0.111971,0.12147,0.17163499999999998,0.092918,0.119897,0.121201,3.427011605123133,0.9316869194158871,6.621563962955108,3.3011914129483717,3.3607950311840566,12.643003051952517,0.38260553547768117,2.5065034697520416,3.4659437743616754,6.6971971537947335,9.086455967866668,2.411547295871193,0.5860973276566117,5.253508046692002,0.19065892881154028,6.519084385057411,1.2556288016285957,2.1579474737564355,6.442482362440079,1.8618150737535017,0.09832522714758883,0.8985698627787672,9.21102798048673,0.9717043246686753
27245.70215665362,0.084193,0.039433,0.036398,0.085874,0.119833,0.119805,0.179716,0.08823600000000001,0.12009800000000001,0.126414,2.5001942298791744,0.19011385748488163,7.512858124330501,4.439984143208481,2.797016797238789,14.649481565195645,1.3450272543777848,1.7930670194538156,2.5355677291176626,7.256494026979596,13.376784146190674,1.4061326286281313,0.8118935176227055,4.567950166149631,0.5474215378748524,6.454962863263117,0.2693473278195412,1.1050219200562843,6.008587377956856,1.342828798134928,1.0002820780728337e-10,0.7205232674436401,8.747556378812755,1.2646723753975557
27373.954635445978,0.086014,0.040522,0.043299,0.088187,0.111624,0.12300900000000001,0.176594,0.079306,0.122756,0.128689,1.9577679635741667,0.17938792860708344,8.87552480955656,2.5143425221578894,1.2179672375190878,15.11528894860913,0.711663397740346,3.8608739940691374,4.070318258418413,7.521674723150599,11.96896389239133,2.1841868124277424,1.2395941896649836,4.533872570585344,1.0013103064749971e-10,5.030233823881074,0.9566236528986808,1.9620995729430677,3.8339086700648624,1.402782209328078,0.17082009864783027,2.923242423406731,8.726440688500954,0.9526456049608206
27686.240825042813,0.085809,0.039332,0.040902,0.085213,0.120271,0.12070800000000001,0.1778,0.083637,0.122473,0.12385499999999999,3.8559442006260336,0.34847142390175273,6.614106942972772,2.9997459046389268,1.6405063589072866,14.795140414397258,0.35850987658073324,4.212721263042958,2.088207665330943,7.435600946973894,11.44987657447509,1.519541009693334,0.495001822174722,5.470626679334195,0.3616423813863604,5.245354847068558,1.1777921825039352,2.6531183663838585,5.177900241716269,1.3177812009458816,0.31878826163607604,1.565880759723124,8.434620510983736,1.068389855981711
27488.00750580176,0.08557,0.040709,0.044601,0.0878,0.11984500000000001,0.11688499999999999,0.178392,0.083978,0.118761,0.123459,2.594282714840207,0.562302393560748,5.72323923945352,2.759229011188609,2.773935592040407,16.73283688070746,0.3632571738354739,1.5058164278608905,2.8093530975120022,8.846088344930084,11.28072877745295,1.5801906759281925,0.6756227282730237,5.152170996205869,0.7535489842797177,6.033773211609864,1.7206589306936748,1.9286534821285666,4.470383057449184,1.697997334651704,0.2558997983040154,1.3382457287149423,7.130787535262341,1.293643646324211
27587.71730720185,0.091266,0.038788,0.043902,0.088882,0.112941,0.12242700000000001,0.17637199999999997,0.08560699999999999,0.113429,0.126386,3.95047889349915,0.17080359880512147,7.37077289386587,3.809797913693624,2.273567208402876,15.418185390251933,1.0000189299305452e-10,0.9569060814099857,3.2982254407713874,6.763388647432782,11.706030700344728,2.331241269264349,1.3427925473639966,6.056873184169971,1.0000189299305452e-10,6.077390281680439,0.8509748910621502,0.8832758094821592,5.267750438208076,0.8389705479095875,0.3306687055773891,2.1147091578143336,7.87358688381829,1.2857155806025649
